pl_radius,pl_mass,star_temp,star_radius,pl_mass_log,pl_radius_log
3.75,13.5,5871.0,1.04,2.6741486494265287,1.55814461804655
2.765,9.1,4435.0,0.671,2.312535423847214,1.325747861251857
9.86,69.92224954,5255.914132507477,1.0014813828677545,4.2615842001051005,2.3850863145057892
2.41,6.39,5620.0,0.84,2.0001277349601105,1.2267122912954256
5.99,30.0,5692.0,0.96,3.4339872044851463,1.9444805562457188
3.22,10.5,4996.0,0.78,2.4423470353692043,1.4398351280479205
2.18,5.39,5810.0,1.05,1.8547342683894434,1.1568811967920856
12.5,104.88337431,3734.0,0.495,4.662338246042626,2.6026896854443837
12.4,3464.64746471,6245.0,1.47,8.150654752670293,2.5952547069568657
2.96,9.06,5831.0,1.0,2.3085671646715933,1.3762440252663892
1.87,4.16,6035.0,1.22,1.6409365794934714,1.0543120297715298
12.2,5403.082919,8000.0,1.93986,8.594910042966813,2.580216829592325
14.2,155.73591943,5255.914132507477,1.0014813828677545,5.054562347280469,2.7212954278522306
13.0,1330.0,5255.914132507477,1.0014813828677545,7.193685818395112,2.639057329615259
13.8,334.67499,4871.0,4.06,5.816143400168051,2.6946271807700692
1.86,4.12,5502.7,0.83,1.6331544390514163,1.0508216248317612
2.14,5.22,5337.0,0.82,1.827769906751088,1.144222799920162
1.48,2.79,6296.0,1.36,1.332366019094335,0.9082585601768908
1.95,14.0,4925.0,0.64,2.70805020110221,1.0818051703517284
8.41,53.4,5618.0,0.92,3.996364153861897,2.2417729535972883
2.81109223,8.3,5404.0,0.862346,2.2300144001592104,1.3379158225959973
12.3,4131.62,3828.93,1.103075,8.326666867386104,2.5877640352277083
1.25,2.1,5560.0,0.939,1.1314021114911006,0.8109302162163288
1.64,3.33,6184.0,1.36,1.4655675420143985,0.9707789171582247
1.97,4.54,5569.0,0.9,1.7119945007591926,1.0885619528146082
13.3,797.74930157,3897.0,0.63,6.683047131287607,2.6602595372658615
12.8,1875.1876013,5981.0,1.72,7.536997125259398,2.624668592163159
13.1,1052.01202717,5794.0,1.53,6.959409933882612,2.6461747973841225
2.47,6.66,5884.0,1.08,2.0360119837525,1.244154593958768
2.08,4.98,4965.0,0.71,1.7884205679625405,1.1249295969854831
2.67899519,7.65,4396.27,0.713832,2.157559320943788,1.302639668701288
2.54,6.99,5752.0,1.003,2.0781907597781832,1.264126727145683
1.75,3.71,5677.0,0.92,1.5496879080283263,1.0116009116784799
2.69,7.7,4684.0,0.673,2.1633230256605382,1.3056264580524357
1.9679397,4.53,5051.0,0.706,1.7101878155342436,1.0878680083871566
14.874343,750.39663,5959.0,0.985,6.6219336481684055,2.764704158095567
2.45,6.57,5844.0,1.02,2.0241930674493576,1.2383742310432684
1.31946731,2.3,5129.0,1.781,1.1939224684724346,0.8413375515557009
0.95,8.1,5858.0,1.04,2.2082744135228043,0.6678293725756554
1.9892,4.61,4756.0,0.6909,1.724550719534605,1.095005793073998
1.21,1.92,5235.0,0.75,1.0715836162801904,0.7929925155296614
6.45,34.0,5255.914132507477,1.0014813828677545,3.5553480614894135,2.0082140323914683
3.6,12.6,5053.0,0.77,2.6100697927420065,1.5260563034950494
3.34822227,11.2,5890.3,1.31383,2.501435951739211,1.4697670880075753
13.170575,224.38798,5943.0,1.061,5.417823272765795,2.651167631566664
1.565,3.0,4500.0,0.677,1.3862943611198906,0.9419584786227329
7.87,47.6725,4949.0,2.62,3.8851141888709284,2.1826747963214883
1.41,2.57,3499.0,0.46,1.2725655957915476,0.8796267475025636
12.07207221,69.28659273,5760.0,1.726,4.25258106554995,2.5704780621231977
2.56,7.08,5403.0,0.81,2.089391872533004,1.269760544863939
0.87,0.59,6011.0,1.12,0.46373401623214017,0.6259384308664953
2.34,6.08,6327.0,1.43,1.9572739077056285,1.205970806988609
8.51,54.4738,5198.0,0.98,4.0159108372192165,2.252343876557299
2.25,5.69,6113.0,1.21,1.900613874140137,1.1786549963416462
1.71,4.19,5905.0,1.257,1.6467336971777973,0.9969486348916095
12.6,2685.65003915,5957.0,1.213,7.896050357911427,2.6100697927420065
13.9,289.22385037,5255.914132507477,1.0014813828677545,5.670652523048195,2.7013612129514133
3.04,9.48,5515.0,0.87,2.349468678892896,1.3962446919730587
13.5,508.528,5405.0,0.82,6.233484806991821,2.6741486494265287
2.24,5.65,5740.0,0.98,1.8946168546677629,1.1755733298042381
2.65,8.2,5950.0,1.387,2.2192034840549946,1.2947271675944
13.4,657.0,5194.0,0.89,6.489204931325317,2.667228206581955
6.2,31.783,5602.0,1.02,3.4899100883470915,1.9740810260220096
1.25,3.78,5667.0,1.56,1.5644405465033646,0.8109302162163288
2.41,6.39,5055.0,0.731,2.0001277349601105,1.2267122912954256
6.43,32.59,3180.0,0.302,3.5142284036242013,2.005525858729668
12.71098411,1458.83238813,6426.0,1.338,7.2860769054613685,2.618197271450354
1.06,1.2,4612.0,0.7,0.7884573603642702,0.7227059828014898
1.07,1.24,4486.0,0.571,0.8064758658669485,0.7275486072772778
13.4,603.877,29564.0,0.203,6.405025131576295,2.667228206581955
1.69,66.4,5593.0,1.485,4.210645017918261,0.9895411936137477
17.71022,158.915,6170.0,1.48,5.074642424070548,2.9290698986348267
0.941,1.4,3490.0,0.329,0.8754687373538999,0.6632033041868732
7.76,759.6137,6357.0,1.17,6.634125607427658,2.1701959049483
4.87,21.1,5653.0,0.91,3.0955776085237074,1.769854633840005
0.837,17.6,6197.21,1.64162,2.9231615807191558,0.6081338062329886
1.83,4.01,3436.0,0.379,1.6114359150967734,1.0402767116551463
1.83707938,4.03,5383.0,0.759,1.6154199841116479,1.042775135696113
11.56766808,1323.46926959,5565.0,1.05,7.188767106925411,2.531127490674591
12.834305,1719.4603,4995.0,4.06,7.4503471502837195,2.6271513770656174
3.124,9.93,5236.0,0.92,2.391511302188447,1.4168235661547135
1.46,2.73,5406.0,0.84,1.3164082336557241,0.9001613499442714
2.57,7.13,5821.0,1.114,2.0955609235597192,1.2725655957915476
14.0,126.4,5569.0,1.1,4.847331743138063,2.70805020110221
12.3,4131.79,5255.914132507477,1.0014813828677545,8.326708002671594,2.5877640352277083
13.7,384.5743,6380.0,1.647304,5.9547339111376285,2.6878474937846906
0.91,0.693,5383.0,0.842,0.5265021031509982,0.6471032420585385
14.0,244.09344,5534.0,2.13,5.501639525590005,2.70805020110221
1.61,3.22,6077.0,1.288,1.4398351280479205,0.9593502213346021
10.592505,183.38791,5137.0,0.8785,5.217041744981758,2.4503587685967347
2.94,7.0,5594.0,1.3,2.0794415416798357,1.3711807233098425
12.7,1938.7,4126.0,38.3,7.570288600924246,2.617395832834079
2.0,4.66,5983.0,1.176,1.7334238922150915,1.0986122886681096
2.83910787,8.44,5049.84,0.777785,2.2449559801574095,1.3452400140870477
2.017,4.72,5660.0,0.877,1.7439688053917064,1.104262960176924
2.884,10.48,6252.6,1.22,2.4406063908914204,1.3568655504290785
1.2,1.87,6167.0,1.22,1.0543120297715298,0.7884573603642702
1.82,3.97,5081.0,0.77,1.6034198401085373,1.0367368849500223
0.97,0.871,6289.0,1.27,0.6264730472919525,0.6780335427498971
12.77826,263.7989,5750.0,0.88,5.578970669975675,2.623091987656332
16.36511182,3527.8953177,6500.0,1.31116,8.168740159789566,2.854463125564881
13.5,565.7374,4981.0,0.68,6.339896057115801,2.6741486494265287
8.60849718,71.51139158,5306.0,0.886,4.283743674759131,2.2626478299001627
8.8,23.1,5498.0,0.95,3.1822118404966093,2.2823823856765264
1.84,4.04,5683.0,0.94,1.6174060820832772,1.0438040521731147
0.9086617,0.689,3702.0,0.485948,0.524136637825663,0.6464023158388674
2.4,6.35,4094.0,0.53,1.9947003132247452,1.2237754316221157
13.2,810.46243785,6148.0,1.22,6.6988380985759,2.653241964607215
11.67975789,197.05361234,5890.0,1.385,5.288537763437058,2.5400068549782095
1.96,4.5,5971.0,1.12,1.7047480922384253,1.085189268335969
1.47,2.76,5441.0,0.87,1.324418957401803,0.9042181506398859
0.94,0.779,3419.0,0.38,0.5760514086836981,0.6626879730752367
2.69,6.2,6189.0,1.425,1.9740810260220096,1.3056264580524357
6.41,33.6,5887.0,1.07,3.543853682063679,2.0028304393079956
3.584,4.9,5327.0,0.82,1.7749523509116738,1.5225719794124384
2.43,6.48,5901.0,1.06,2.012232791986386,1.2325602611778486
2.37,8.92,3457.0,0.411,2.2945529212967815,1.2149127443642704
1.75,3.71,5904.0,1.07,1.5496879080283263,1.0116009116784799
2.37,6.21,6217.0,1.28,1.9754689512968577,1.2149127443642704
14.896761,629.144485,5600.0,1.02,6.445949134360731,2.7661153777825205
2.86356397,8.57,5597.99,0.971675,2.258633205464863,1.3515900657799869
1.82,11.7,4725.0,0.69,2.5416019934645457,1.0367368849500223
3.49015778,12.0,4817.31,0.789834,2.5649493574615367,1.5018878414485606
12.11,85.81,6040.0,1.19,4.463721822403716,2.5733752977756086
13.8,333.7215,4639.0,9.83,5.813298842784015,2.6946271807700692
4.26,16.8,3530.0,0.567,2.8791984572980396,1.6601310267496183
2.38,6.26,5797.0,0.99,1.9823798288367047,1.2178757094949273
1.5,2.86,5769.0,0.98,1.3506671834767394,0.9162907318741551
3.03648191,9.46,5776.0,0.849,2.347558458636777,1.3953734982375396
3.01,9.32,5533.0,0.89,2.334083760053417,1.3887912413184778
2.68,7.65,5646.0,0.94,2.157559320943788,1.3029127521808397
0.3098,0.79,5357.0,0.789,0.5822156198526637,0.2698744538018162
1.534,6.2,4109.0,0.651,1.9740810260220096,0.9297990818989473
2.83,8.4,5593.0,0.93,2.2407096892759584,1.3428648031925547
1.26549392,2.14,5026.0,0.765,1.144222799920162,0.8177928013871796
2.43,6.48,5360.0,0.758,2.012232791986386,1.2325602611778486
2.26309256,5.74,5871.0,0.983,1.9080599249242156,1.1826753837427255
1.81,3.93,6133.0,1.335,1.5953389880545987,1.0331844833456545
1.57686072,3.11,5420.0,0.871,1.4134230285081433,0.9465718828677474
4.74,20.2,6150.0,1.241,3.054001181677967,1.747459210331475
13.67495645,5085.254512,2620.0,1.0014813828677545,8.534296986413073,2.6861423980777293
2.6,7.27,3931.0,0.53,2.1126345090356,1.2809338454620645
12.498035,87.40325,5702.0,1.429,4.4819087336736745,2.60254411929459
2.8,8.26,5994.0,1.08,2.225704048658088,1.33500106673234
1.73,3.64,5350.0,0.83,1.534714366238164,1.0043016091968684
1.67,3.43,5156.0,0.81,1.4883995840570443,0.9820784724121581
2.66,7.56,4769.0,0.714,2.1471001901536506,1.297463147413275
12.722215,1938.763,5215.0,0.849,7.570321079646175,2.6190160524158843
12.7,2281.37230545,5900.0,1.07,7.732970665865807,2.617395832834079
2.57,146.78,5100.0,0.795,4.995724681360501,1.2725655957915476
2.35,6.14,5635.0,0.95,1.965712776351493,1.208960345836975
15.12091496,381.3940884,5436.0,0.912,5.94645172185273,2.7801174947729446
1.96,4.5,5608.0,0.95,1.7047480922384253,1.085189268335969
2.26,5.73,5513.0,0.935,1.9065751436566365,1.1817271953786161
14.1,210.0,5255.914132507477,1.0014813828677545,5.351858133476067,2.714694743820879
0.84,8.25,5685.0,1.03,2.224623551524334,0.6097655716208943
1.67,293.959,5897.0,1.289,5.686836363629933,0.9820784724121581
13.0,1207.7479466,5664.0,1.48,7.09734034798633,2.639057329615259
17.71022,505.3497,6460.0,2.26,6.227227537302558,2.9290698986348267
1.41,2.57,4861.0,0.725,1.2725655957915476,0.8796267475025636
1.97,4.54,4339.0,0.65,1.7119945007591926,1.0885619528146082
2.4,4.2,5784.0,1.147,1.6486586255873816,1.2237754316221157
13.2,945.22168242,5900.0,1.07,6.852476878195541,2.653241964607215
1.1,1.37,5482.0,0.87,0.8628899551470399,0.7419373447293773
12.1,6935.33366915,5185.97,0.869694,8.844528624158816,2.5726122302071057
5.27,24.14271827,5884.0,1.5,3.224568322615312,1.8357763546448291
3.58,12.5,5786.0,1.491,2.6026896854443837,1.5216989981260935
7.0,8.0,4570.0,0.681,2.1972245773362196,2.0794415416798357
3.1446145,10.0,5866.0,1.367,2.3978952727983707,1.4218097806433356
2.95,9.01,6152.0,1.19,2.303584593327129,1.3737155789130306
12.6,2698.36317543,6122.0,1.55,7.900771163221,2.6100697927420065
13.45077684,276.8285425,5660.0,1.24,5.6270041698227775,2.6707481736670275
2.32,5.99,5749.0,0.97,1.9444805562457188,1.199964782928397
16.409976,388.38826,6300.0,1.433,5.964576943536512,2.8570433752610547
1.74,3.68,6028.0,1.14,1.5432981099295553,1.007957920399979
2.28,5.8,3600.0,0.4144,1.916922612182061,1.1878434223960523
2.79522879,8.22,5043.0,0.758046,2.2213750375685026,1.3337446962504182
0.69,0.257,4910.0,0.787,0.2287279296081104,0.5247285289349821
3.68,13.1,5564.0,0.91,2.6461747973841225,1.5432981099295553
1.93,5.1,3572.0,0.419,1.8082887711792655,1.0750024230289759
1.68,3.46,6064.0,1.29,1.4951487660319727,0.9858167945227653
8.47,54.0311,5655.0,1.23,4.007898479968745,2.248128907197987
11.209,177.9848,5700.0,0.91,5.187300886034053,2.5021733846867185
3.07,9.64,5877.0,1.854,2.3646204839134985,1.4036429994545037
13.6,438.60320166,5325.0,1.02,6.085872505623963,2.681021528714291
3.9,2161.244,6340.0,1.22,7.678901850295501,1.589235205116581
14.4595851,79.45710175,5936.0,1.477,4.387724144868645,2.738229205800451
4.13,16.0,5840.0,1.02,2.833213344056216,1.635105659182678
13.2,931.2419,6099.0,1.42,6.837592330364707,2.653241964607215
3.18,10.2,5829.0,1.04,2.4159137783010487,1.430311246536665
14.23540549,775.5052,5300.0,0.87,6.654803339282353,2.7236220277710426
7.06167,22.2481,5079.0,0.87,3.1462234082639617,2.0871207310861806
3.94,14.7,6020.0,1.13,2.7536607123542622,1.597365331199831
12.7,2034.1018048,5255.914132507477,1.0014813828677545,7.618301123554137,2.617395832834079
0.837,0.46,3415.0,0.3155,0.3784364357202451,0.6081338062329886
2.23,5.6,4255.0,0.554,1.8870696490323797,1.172482137234565
12.10569916,1271.3,6234.0,1.26,7.148581565148655,2.5730471859818063
0.99,0.937,5620.0,0.89,0.6611403844248589,0.688134638736401
9.38,64.2,5800.0,1.27,4.177459468932607,2.339880877737743
1.978,2.15,5505.2,0.875,1.1474024528375417,1.0912519342618172
2.36,6.17,6449.0,1.55,1.969905654611529,1.2119409739751128
13.0,336.0,4360.0,0.697,5.820082930352362,2.639057329615259
15.86070769,366.77398168,5616.0,1.006,5.907468569265608,2.824985926188653
1.77,3.8,3350.0,1.0014813828677545,1.5686159179138452,1.0188473201992472
3.395,11.4,5007.0,0.783,2.517696472610991,1.4804675311371402
1.63,3.29,4751.0,0.71,1.4562867329399256,0.9669838461896731
2.99,7.4,5803.0,1.72,2.128231705849268,1.3837912309017721
13.1,1069.49258955,4898.0,5.03,6.975874185586347,2.6461747973841225
1.42,2.6,5671.0,0.93,1.2809338454620645,0.8837675401685949
14.81827249,259.66580852,5720.0,1.064,5.5632391597490205,2.761165758526167
18.887165,460.8535,6594.0,1.441,6.135247741227941,2.9900745487703024
12.4,3902.93283796,5255.914132507477,1.0014813828677545,8.26973974399361,2.5952547069568657
2.57,11.0,5360.0,0.84,2.4849066497880004,1.2725655957915476
11.9,96.7,3287.0,0.358519,4.581901559048737,2.5572273113676265
3.60600667,12.7,5403.0,0.868,2.617395832834079,1.5273612495086044
13.9,263.9785,5198.0,0.98,5.579648690619366,2.7013612129514133
1.75,3.72,5766.0,1.08,1.551808799597464,1.0116009116784799
13.3,730.978,32780.0,0.151,6.595750458864853,2.6602595372658615
9.60609646,124.90656395,5730.0,1.006,4.835540075910478,2.361428973525551
1.71,3.57,5413.0,0.86,1.5195132049061133,0.9969486348916095
13.57407563,457.67290608,6202.0,1.438,6.1283373331047475,2.6792443086129705
1.49,2.82,3499.0,0.31,1.3402504226184837,0.9122827104766162
1.98,37.9,4258.0,0.555,3.6609942506244004,1.091923300517313
1.19,1.81,5468.0,0.84,1.0331844833456545,0.7839015438284094
13.4,635.656814,6118.4,1.574,6.45623075686015,2.667228206581955
17.71022,161.45764,5017.0,0.885,5.090417290864581,2.9290698986348267
13.4,572.0911326,6000.0,2.13,6.351044748745614,2.667228206581955
11.92,254.0,3635.0,0.489,5.541263545158426,2.558776498354456
3.05,9.53,6383.0,1.47,2.354228326145884,1.3987168811184478
2.41,8.56,4227.0,0.672,2.25758772706331,1.2267122912954256
2.265,10.15,5328.0,0.84,2.4114394979061275,1.1832597627283945
17.14974047,270.15414595,6600.0,1.51,5.6026874634154264,2.898656261435072
2.19,5.43,4736.0,0.63,1.860974538249528,1.1600209167967532
0.92,0.721,5770.0,1.05,0.5429055172294024,0.6523251860396903
2.84,8.45,5736.0,1.425,2.2460147415056513,1.3454723665996355
3.07,9.64,6033.0,1.021,2.3646204839134985,1.4036429994545037
1.715,3.59,5471.0,1.118,1.5238800240724537,0.9987919533858988
1.85,4.08,6012.0,1.024,1.6253112615903906,1.0473189942805592
2.18,5.39,3654.47,0.402049,1.8547342683894434,1.1568811967920856
13.5,495.8,4846.0,3.18,6.208187530619269,2.6741486494265287
1.77,3.78,5655.0,0.9,1.5644405465033646,1.0188473201992472
1.31,2.27,5772.0,1.0,1.184789984909162,0.8372475245337022
15.13212395,65.15482343,5375.0,2.69,4.19199780445597,2.7808125604678424
2.32,5.99,5293.0,0.82,1.9444805562457188,1.199964782928397
14.0,235.18,5900.0,2.16,5.464594226173135,2.70805020110221
13.26022417,252.35575516,5640.0,1.062,5.534794647906262,2.6574741350589424
1.36,2.42,4611.0,0.69,1.2296405510745139,0.8586616190375187
1.73,3.64,5798.0,0.93,1.534714366238164,1.0043016091968684
2.31,5.95,5806.0,1.01,1.9387416595767009,1.1969481893889715
2.47,6.67439655,3734.0,0.69,2.0378896649749554,1.244154593958768
2.33,83.0,5806.0,1.032,4.430816798843313,1.2029723039923526
12.44199,1547.8321,5588.0,1.21,7.345256442030678,2.5983833896105835
12.24020692,1805.26535176,6206.0,2.75,7.4990166510689145,2.5832581787855315
2.71,14.61,5194.0,0.89,2.7479117345273405,1.3110318766193438
2.607,8.4,5266.0,0.788,2.2407096892759584,1.282876401921402
1.243,2.08,3300.0,0.235,1.1249295969854831,0.8078142555380713
13.1,1112.3994245,5729.54,1.433902,7.015173158864057,2.6461747973841225
1.53,2.96,5106.0,0.78,1.3762440252663892,0.9282193027394289
12.8,1630.4,6255.0,1.67,7.39719382086648,2.624668592163159
0.86,0.566,5462.0,0.88,0.4485245975686113,0.6205764877251099
1.47,2.76,5299.0,0.826,1.324418957401803,0.9042181506398859
2.73,14.3,4285.0,0.703,2.72785282839839,1.3164082336557241
12.5,104.56607,5935.0,1.97,4.659337012823884,2.6026896854443837
20.96083,247.9074,6550.0,1.49,5.517080939747183,3.0892604119197933
1.09,1.32,5961.0,1.25,0.8415671856782186,0.7371640659767197
1.3,2.24,4985.0,0.75,1.1755733298042381,0.832909122935104
2.05,4.86,5554.0,0.803,1.7681496035889213,1.11514159061932
1.37,2.45,5581.0,0.9,1.2383742310432684,0.8628899551470399
12.6,2589.98368864,4836.0,0.697551,7.859792885150553,2.6100697927420065
12.3,4100.0,5255.914132507477,1.0014813828677545,8.31898612539206,2.5877640352277083
12.0,7505.2000029,6013.24,1.6542,8.92348462507672,2.5649493574615367
3.16,10.1,5966.0,1.164285,2.4069451083182885,1.425515074273172
1.52696349,2.95,5455.0,0.852,1.3737155789130306,0.9270183803396741
6.81,37.3,3638.0,0.42,3.6454498961866,2.0554049638515943
10.81,131.0,5720.0,1.035,4.882801922586371,2.468946630209271
7.655747,135.39558,5500.0,1.12,4.915559340192236,2.15822349339601
1.72,3.61,6026.0,1.12,1.5282278570085572,1.000631880307906
2.72,7.85,5908.0,0.954,2.180417459019838,1.3137236682850553
1.24,2.07,4648.0,0.674,1.1216775615991057,0.8064758658669485
13.65253849,327.36325921,5890.0,0.985,5.794120493152574,2.6846135962204825
1.32,2.3,5212.0,0.81,1.1939224684724346,0.8415671856782186
1.66,3.39,5527.0,0.9,1.47932922708708,0.9783261227936076
1.12,1.46,6152.0,1.568,0.9001613499442714,0.7514160886839212
1.78,3.82,4886.0,0.74,1.5727739280625088,1.0224509277025458
16.10730527,104.88337431,6399.0,1.347,4.662338246042626,2.8395055810528578
17.37392009,9375.9380065,3689.0,0.558549,9.146008550168167,2.910932272759595
2.79,14.46,3540.0,0.862,2.738256043159276,1.332366019094335
2.49,6.76,5009.0,0.79,2.048982334195127,1.2499017362143359
2.67,7.61,5251.0,0.778,2.1529243184396396,1.3001916620664788
3.4,11.44182265,5257.46,0.931389,2.5210635918520308,1.4816045409242156
2.55303229,7.05,6123.0,0.987,2.085672091430472,1.2678014050921615
0.637,0.193,3195.0,0.185,0.17647114311577905,0.49286529838899784
1.41,2.57,4910.0,0.787,1.2725655957915476,0.8796267475025636
1.85,4.08,5679.0,0.94,1.6253112615903906,1.0473189942805592
1.40006712,2.54,5507.0,0.878161,1.264126727145683,0.8754967036295067
13.2,858.1366989,4918.0,0.79,6.755928046575885,2.653241964607215
1.745,8.83,5978.0,1.1011,2.285438934159075,1.009781074961494
1.11,1.43,5255.914132507477,1.0014813828677545,0.8878912573524571,0.7466879474879752
3.21,10.4,5255.914132507477,1.0014813828677545,2.4336133554004498,1.43746264769429
1.13,1.51,6194.0,1.29,0.9202827531436926,0.7561219797213337
2.47,6.66,4954.0,0.719,2.0360119837525,1.244154593958768
8.73,14.7,5732.0,1.324,2.7536607123542622,2.2752138961979136
1.84,45.4,4075.0,0.52,3.8372994592322094,1.0438040521731147
2.58,7.18,5212.0,0.79,2.1016921506146558,1.275362800412609
1.71,3.57,4524.0,0.68,1.5195132049061133,0.9969486348916095
1.23,2.04,5476.0,0.87,1.1118575154181303,0.8020015854720274
5.24,23.9,5911.0,1.109,3.214867803470662,1.8309801823813363
3.61,12.7,5630.0,0.95,2.617395832834079,1.5282278570085572
10.92875618,220.57291446,5823.0,1.072,5.400751720236715,2.478951970825269
15.22179579,1687.66884117,6740.0,1.55,7.431695829596985,2.786355757108802
2.1,5.06,5719.0,0.92,1.801709800081223,1.1314021114911006
13.78707,212.9461,6000.0,1.24,5.365724114138609,2.69375315026802
1.43,78.0,5297.0,0.929,4.3694478524670215,0.8878912573524571
8.16,40.363,5606.0,1.0284,3.722386761418851,2.214846178686039
1.533,3.09,3803.0,0.439,1.4085449700547104,0.9294043710195381
1.56,3.05,5831.0,1.02,1.3987168811184478,0.9400072584914712
1.53,2.96,6033.0,1.788,1.3762440252663892,0.9282193027394289
3.24,10.59,4593.0,0.679,2.4501426573516603,1.4445632692438664
1.69,3.5,4598.0,0.7,1.5040773967762742,0.9895411936137477
1.421,3.07,3470.0,0.462,1.4036429994545037,0.8841806779559215
5.14,23.1,5520.0,0.91,3.1822118404966093,1.814824742159051
1.35,2.39,6075.0,1.235,1.220829921392359,0.8544153281560676
13.79,92.17,5800.0,1.35,4.534425781462334,2.6939512767227085
9.65807033,99.0,5752.0,1.4536,4.605170185988092,2.3663173826518427
14.3,140.0,5255.914132507477,1.0014813828677545,4.948759890378168,2.72785282839839
12.7,2285.18624633,4877.0,12.35,7.734640313621347,2.617395832834079
2.21110724,5.52,4701.0,0.775,1.8748743759385615,1.1666158122451082
2.21,5.5,5255.914132507477,1.0014813828677545,1.8718021769015913,1.1662709371419244
2.56,7.1,5977.0,1.18484,2.0918640616783932,1.269760544863939
1.23,2.04,3537.0,0.256,1.1118575154181303,0.8020015854720274
14.1,181.16219199,5255.914132507477,1.0014813828677545,5.2048974550054385,2.714694743820879
14.1,196.411,6040.0,1.35,5.28528784986426,2.714694743820879
1.05,1.16,3034.0,0.12,0.7701082216960736,0.7178397931503169
10.42,588.0,3896.0,0.54,6.3784261836515865,2.435366204227864
7.17166228,40.7,5713.15,1.01477,3.7305011288047556,2.1006723496207473
1.45,2.7,3350.0,1.0014813828677545,1.308332819650179,0.8960880245566356
2.45,6.57,5888.0,1.148,2.0241930674493576,1.2383742310432684
0.668,0.229,6004.0,1.092,0.20620083058389777,0.511625303936555
1.8,3.89,6077.0,1.288,1.5871923034867808,1.0296194171811583
4.09,15.7,5100.0,0.768,2.8154087194227095,1.6272778305624314
2.2,1303.0,3900.0,0.53,7.1731917424865985,1.1631508098056809
11.2089807,1951.46641898,5951.0,1.06,7.576848682580021,2.5021718038844205
1.71360684,3.58,6047.0,1.129,1.5216989981260935,0.9982786872490625
3.95,14.8,5817.0,0.98,2.760009940032921,1.599387576580599
2.93,8.91,4757.0,0.762,2.2935443483418965,1.3686394258811698
4.8704,21.1,5660.0,1.021,3.0955776085237074,1.7699227746188806
2.40867246,6.39,5315.91,0.848099,2.0001277349601105,1.2263229075775357
12.26262489,1036.12060682,6046.0,1.517,6.944203505054061,2.58494992067239
1.664,3.41,4929.0,0.719,1.4838746894587547,0.9798287526781426
13.89916,190.698,6050.0,1.02,5.2559212170289955,2.70130483552331
1.8,3.88,3342.0,0.36,1.5851452198650557,1.0296194171811583
1.017,1.03,3240.0,0.2317,0.708035793053696,0.7016112589720747
2.9,8.75,6432.0,1.345,2.277267285009756,1.3609765531356006
12.1,6674.396547,5255.914132507477,1.0014813828677545,8.80618388929414,2.5726122302071057
1.376,4.5,5063.0,0.8441,1.7047480922384253,0.8654184015003985
6.64,35.7,5694.0,0.94,3.6027767550605247,2.033397603178429
9.292245,96.61983573,5906.0,1.458,4.581080707708149,2.331390699033173
1.244,2.08,3910.0,0.424,1.1249295969854831,0.8082599876604499
12.3,3972.875,4045.0,0.641152,8.28749696816311,2.5877640352277083
12.5428494,195.1466419,5400.0,0.9661,5.278862552447834,2.6058586884755415
2.41,6.39,5924.0,1.05,2.0001277349601105,1.2267122912954256
0.98,0.904,5751.0,1.071,0.6439569363691736,0.6830968447064438
1.26174569,2.13,4632.11,0.746,1.1410330045520618,0.8161369443178306
1.51,2.89,5308.0,0.81,1.358409157630355,0.9202827531436926
2.3,28.5,6064.0,1.06,3.3843902633457743,1.1939224684724346
3.19,10.28,5255.914132507477,1.0014813828677545,2.423031246069913,1.4327007339340463
2.933,8.92,5700.0,0.895,2.2945529212967815,1.3694024934496725
4.20964327,16.5,5866.0,1.417,2.8622008809294686,1.6505113831715608
2.41,6.39,4523.0,0.67,2.0001277349601105,1.2267122912954256
4.189,16.3,5212.9,0.757,2.8507065015037334,1.6465410003856027
2.43432,6.5,6122.0,1.17,2.0149030205422647,1.233818943922925
2.28,5.82,6215.0,1.052,1.9198594718553708,1.1878434223960523
10.53646,30.51152707,4425.0,0.657,3.450353417622499,2.44551245492097
3.1,9.78,5328.0,0.84,2.377692565480851,1.410986973710262
2.0,4.66,3740.0,0.48,1.7334238922150915,1.0986122886681096
4.91,20.0,5485.0,0.938,3.044522437723423,1.776645831418007
3.17,10.2,4995.0,0.77,2.4159137783010487,1.4279160358107101
12.9,1388.91013859,5622.0,1.2245,7.23699437553853,2.631888840136646
1.99,4.62,5789.0,0.96,1.7263316639055997,1.095273387402595
1.43,2.63,5236.0,0.82,1.2892326482767593,0.8878912573524571
13.4,624.21812,4925.0,4.6,6.438100580852859,2.667228206581955
1.04,1.12,3459.09,0.36001,0.7514160886839212,0.712949807856125
2.62,7.37,5315.0,0.83,2.124653884501384,1.2864740258376797
1.17,1.71,3579.0,0.426,0.9969486348916095,0.7747271675523681
1.07,1.24,4990.0,0.75,0.8064758658669485,0.7275486072772778
12.6,2447.2787339,5255.914132507477,1.0014813828677545,7.803140499037699,2.6100697927420065
1.047,1.15,3648.0,0.282,0.7654678421395714,0.7163753066791524
1.283,2.19,5563.0,0.927,1.1600209167967532,0.8254903675476585
1.9,4.27,4258.0,0.58,1.6620303625532709,1.0647107369924282
3.36,11.2,5532.0,1.13,2.501435951739211,1.4724720573609429
13.5,486.2799,4860.0,4.5,6.1888387013073904,2.6741486494265287
2.9,8.75,4676.0,0.69,2.277267285009756,1.3609765531356006
